,zip_code,CBSA Title,MSA_central_outlying,pct_black_alone,pop_black_alone,pct_below_poverty,pct_below_poverty_white_alone,pct_below_poverty_black_alone,pct_below_poverty_asian_alone,pct_below_poverty_hispanic,quartiles_pct_below_poverty,pct_change_16_to_21_pct_below_poverty_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_21_pct_homeownership_black_alone,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt,pct_hh_with_broadband_internet_subscriptions,pct_hh_with_broadband_internet_subscriptions_white_alone,pct_hh_with_broadband_internet_subscriptions_black_alone,pct_hh_with_broadband_internet_subscriptions_asian_alone,pct_hh_with_broadband_internet_subscriptions_hispanic,quartiles_pct_hh_with_broadband_internet_subscriptions,pct_bach_degree_or_higher_white_alone,pct_bach_degree_or_higher_black_alone,pct_bach_degree_or_higher_asian_alone,pct_bach_degree_or_higher_hispanic,quartiles_pct_bach_degree_or_higher_white_alone,quartiles_pct_bach_degree_or_higher_black_alone,quartiles_pct_bach_degree_or_higher_asian_alone,quartiles_pct_bach_degree_or_higher_hispanic
43,37067,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3.9,1257.0,4.9,4.6,15.6,5.2,11.9,Bottom 25% of geographies,15.6,55.9,64.0,18.6,26.6,32.7,Bottom 25% of geographies,-47.6,4436.0,470.0,1012.0,2954.0,636.0,200.0,412.0,24.0,34.0,14.0,20.0,,64.0,22.0,38.0,4.0,72.0,26.0,40.0,6.0,523919248.0,22708148.0,126827363.0,374383738.0,52356944.0,9243658.0,37281348.0,5831938.0,491130.0,142068.0,349062.0,,1911775.0,182132.0,1650476.0,79166.0,3522725.0,429834.0,2853868.0,239022.0,95.4,95.2,100.0,93.9,100.0,Top 25% of geographies,63.1,53.9,86.4,59.4,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies
44,37069,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3.0,610.0,3.5,3.3,14.3,9.8,0.0,Bottom 25% of geographies,11.6,87.9,88.3,78.2,96.3,80.4,Top 25% of geographies,39.2,1502.0,174.0,294.0,1034.0,214.0,84.0,126.0,4.0,2.0,,2.0,,8.0,2.0,6.0,,12.0,,12.0,,64830658.0,3839192.0,16532101.0,44459364.0,7994438.0,1900322.0,5959092.0,135024.0,40414.0,,40414.0,,103538.0,30896.0,72642.0,,489174.0,,489174.0,,97.5,97.6,100.0,100.0,87.4,Top 25% of geographies,73.5,47.3,96.3,50.3,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies
45,37072,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,14.9,4792.0,9.7,7.2,17.1,30.6,12.7,26-50% of geographies,-5.1,68.2,75.3,37.8,60.2,53.4,26-50% of geographies,1.9,2450.0,376.0,582.0,1492.0,296.0,96.0,192.0,8.0,184.0,116.0,66.0,2.0,38.0,22.0,16.0,,54.0,14.0,34.0,6.0,158541922.0,13013130.0,33939533.0,111589260.0,20292768.0,4019072.0,15836548.0,437146.0,4638722.0,2685296.0,1911926.0,41500.0,1485088.0,496924.0,988164.0,,2029408.0,217324.0,1375096.0,436988.0,92.7,91.7,96.9,98.8,97.5,51-75% of geographies,29.4,33.0,37.8,11.5,51-75% of geographies,51-75% of geographies,26-50% of geographies,26-50% of geographies
46,37073,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,1.0,147.0,6.7,6.5,16.3,0.0,4.1,26-50% of geographies,-6.3,85.3,85.6,75.8,99.5,90.6,51-75% of geographies,48.6,444.0,48.0,140.0,256.0,92.0,32.0,56.0,4.0,4.0,4.0,,,,,,,8.0,,8.0,,22010024.0,3318323.0,7176136.0,11515564.0,3845159.0,2455923.0,1373785.0,15450.0,99994.0,99994.0,,,,,,,55828.0,,55828.0,,94.0,93.9,100.0,100.0,97.5,Top 25% of geographies,22.6,22.1,72.3,41.4,51-75% of geographies,51-75% of geographies,51-75% of geographies,Top 25% of geographies
47,37074,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,11.0,1158.0,12.0,11.9,12.2,0.0,0.0,51-75% of geographies,0.7,76.8,77.8,60.5,100.0,51.2,26-50% of geographies,0.2,466.0,38.0,116.0,312.0,78.0,34.0,42.0,2.0,14.0,,14.0,,,,,,,,,,11814152.0,342076.0,3303550.0,8168526.0,1353360.0,303616.0,1024346.0,25400.0,177096.0,,177096.0,,,,,,,,,,83.6,83.2,72.0,100.0,71.6,26-50% of geographies,8.1,7.1,45.2,0.0,Bottom 25% of geographies,26-50% of geographies,26-50% of geographies,Bottom 25% of geographies
48,37075,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,8.5,6016.0,7.1,7.0,7.2,14.4,17.2,26-50% of geographies,-6.4,74.1,76.5,54.9,68.8,66.1,26-50% of geographies,5.1,5260.0,650.0,1152.0,3458.0,750.0,278.0,466.0,6.0,166.0,78.0,86.0,2.0,56.0,22.0,34.0,,56.0,26.0,24.0,6.0,273775907.0,18931943.0,74299956.0,180544006.0,27604578.0,7765205.0,19284004.0,555370.0,2538229.0,1069212.0,1449016.0,20000.0,1611198.0,332248.0,1278950.0,,1923790.0,858172.0,857558.0,208060.0,94.9,95.2,92.8,90.1,95.4,Top 25% of geographies,37.9,47.4,48.6,25.6,Top 25% of geographies,Top 25% of geographies,51-75% of geographies,51-75% of geographies
49,37076,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,24.9,9597.0,11.8,9.1,21.0,10.8,17.9,51-75% of geographies,-2.6,57.6,67.9,26.7,57.6,52.5,Bottom 25% of geographies,-3.1,2614.0,388.0,574.0,1652.0,202.0,60.0,128.0,14.0,316.0,182.0,130.0,4.0,28.0,12.0,16.0,,52.0,12.0,38.0,2.0,96519915.0,9198722.0,28216474.0,59104718.0,12138250.0,1733280.0,9941582.0,463388.0,7438418.0,3636073.0,3761518.0,40828.0,1185346.0,123906.0,1061440.0,,2283952.0,446252.0,1775396.0,62304.0,93.0,93.6,94.0,100.0,90.0,51-75% of geographies,39.1,30.0,40.0,17.9,Top 25% of geographies,51-75% of geographies,26-50% of geographies,51-75% of geographies
50,37078,,Outlying,0.0,0.0,3.5,3.5,,,,Bottom 25% of geographies,,71.3,71.3,,,,26-50% of geographies,,78.0,6.0,32.0,40.0,22.0,4.0,18.0,,,,,,,,,,4.0,,,4.0,3109801.0,217684.0,2401789.0,490328.0,1592524.0,31084.0,1561440.0,,,,,,,,,,31976.0,,,31976.0,74.8,74.8,,,,Bottom 25% of geographies,11.2,,,,Bottom 25% of geographies,,,
51,37079,"Clarksville, TN-KY",Outlying,0.0,0.0,15.0,15.3,,,100.0,51-75% of geographies,,79.7,79.4,,,,51-75% of geographies,,82.0,10.0,34.0,38.0,12.0,4.0,8.0,,,,,,,,,,,,,,2715260.0,148566.0,680226.0,1886468.0,161326.0,35516.0,125810.0,,,,,,,,,,,,,,86.0,85.8,,,0.0,26-50% of geographies,21.1,,,,26-50% of geographies,,,
52,37080,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,6.3,449.0,15.7,14.6,13.6,0.0,11.6,51-75% of geographies,8.7,80.7,81.2,80.7,,100.0,51-75% of geographies,-0.4,318.0,44.0,64.0,210.0,78.0,38.0,40.0,,6.0,2.0,4.0,,6.0,,6.0,,,,,,14580264.0,654594.0,3131026.0,10794644.0,1720906.0,470702.0,1250206.0,,135242.0,56078.0,79164.0,,110732.0,,110732.0,,,,,,90.2,90.0,96.2,82.6,100.0,51-75% of geographies,21.6,21.1,65.2,9.9,26-50% of geographies,51-75% of geographies,51-75% of geographies,26-50% of geographies
53,37082,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,1.3,75.0,7.9,7.7,0.0,,10.2,26-50% of geographies,0.0,81.1,80.9,81.1,,72.1,51-75% of geographies,17.8,380.0,36.0,88.0,256.0,62.0,16.0,44.0,2.0,6.0,2.0,4.0,,2.0,2.0,,,2.0,,2.0,,9843579.0,569478.0,2501786.0,6772314.0,1632894.0,227706.0,1378524.0,26664.0,53302.0,16330.0,36972.0,,1990.0,1990.0,,,11868.0,,11868.0,,91.0,91.1,100.0,,89.8,51-75% of geographies,26.9,46.4,,56.4,51-75% of geographies,Top 25% of geographies,,Top 25% of geographies
54,37083,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0.3,42.0,15.9,15.9,0.0,0.0,31.5,51-75% of geographies,,73.1,74.9,100.0,100.0,32.0,26-50% of geographies,,1486.0,158.0,588.0,740.0,538.0,108.0,424.0,6.0,,,,,14.0,4.0,10.0,,2.0,2.0,,,46505693.0,2046752.0,14617812.0,29841128.0,8105191.0,950044.0,6642656.0,512490.0,,,,,254998.0,38734.0,216264.0,,41666.0,41666.0,,,84.0,85.0,0.0,0.0,81.8,26-50% of geographies,9.8,0.0,0.0,0.0,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
55,37085,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2.0,104.0,9.6,10.4,0.0,0.0,0.0,26-50% of geographies,-19.1,90.9,91.3,100.0,,100.0,Top 25% of geographies,0.8,182.0,22.0,44.0,116.0,36.0,14.0,22.0,,6.0,2.0,4.0,,,,,,,,,,4059484.0,620481.0,703450.0,2735556.0,850082.0,515349.0,334734.0,,109504.0,41664.0,67840.0,,,,,,,,,,94.8,96.9,71.2,100.0,100.0,Top 25% of geographies,43.1,0.0,0.0,17.6,Top 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,51-75% of geographies
56,37086,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,24.1,8847.0,11.6,10.5,11.5,15.9,19.7,51-75% of geographies,-4.8,72.3,78.6,56.3,96.5,67.6,26-50% of geographies,1.3,2102.0,274.0,512.0,1316.0,130.0,28.0,102.0,,308.0,148.0,152.0,8.0,44.0,4.0,40.0,,26.0,10.0,12.0,4.0,117246263.0,9360178.0,26857912.0,81028172.0,10880522.0,300852.0,10579670.0,,4728050.0,2071506.0,2518334.0,138210.0,1447168.0,41496.0,1405672.0,,884590.0,133224.0,552726.0,198640.0,90.5,89.2,89.1,100.0,87.7,51-75% of geographies,22.2,26.9,10.7,8.0,26-50% of geographies,51-75% of geographies,Bottom 25% of geographies,26-50% of geographies
57,37087,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,9.0,4588.0,11.2,8.7,28.9,29.4,14.4,51-75% of geographies,-0.4,69.7,73.7,44.6,0.0,27.5,26-50% of geographies,7.3,3114.0,290.0,508.0,2316.0,420.0,140.0,272.0,8.0,106.0,66.0,30.0,10.0,20.0,2.0,18.0,,16.0,12.0,4.0,,139623935.0,5498687.0,23038820.0,111086428.0,12751596.0,2680770.0,9955863.0,114962.0,1751510.0,1032758.0,580866.0,137886.0,2314468.0,41666.0,2272802.0,,324928.0,155848.0,169080.0,,88.2,88.4,85.5,84.8,85.5,26-50% of geographies,30.6,25.6,55.6,26.6,51-75% of geographies,51-75% of geographies,51-75% of geographies,51-75% of geographies
58,37090,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2.9,457.0,11.1,9.0,16.6,6.7,24.4,51-75% of geographies,-7.2,70.5,72.9,32.9,27.1,38.0,26-50% of geographies,-42.9,1012.0,98.0,188.0,726.0,158.0,54.0,102.0,2.0,28.0,14.0,12.0,2.0,,,,,2.0,2.0,,,50186546.0,2801007.0,6387346.0,40998192.0,6018862.0,1974430.0,3923432.0,121000.0,1342744.0,454574.0,425526.0,462644.0,,,,,3944.0,3944.0,,,90.1,90.0,86.0,100.0,98.8,51-75% of geographies,28.2,45.2,64.5,21.7,51-75% of geographies,Top 25% of geographies,51-75% of geographies,51-75% of geographies
59,37091,"Lewisburg, TN",Central,7.0,1624.0,17.2,16.6,24.0,0.0,19.8,51-75% of geographies,-3.2,70.8,72.1,59.5,47.2,51.7,26-50% of geographies,5.4,924.0,84.0,202.0,638.0,142.0,38.0,100.0,4.0,10.0,4.0,6.0,,6.0,4.0,2.0,,4.0,2.0,2.0,,53517711.0,4124973.0,9193420.0,40199318.0,13358574.0,3153020.0,4202877.0,6002678.0,108008.0,67184.0,40824.0,,244716.0,224716.0,20000.0,,49424.0,41664.0,7760.0,,86.2,85.5,92.4,100.0,97.8,26-50% of geographies,19.1,3.9,67.9,3.9,26-50% of geographies,26-50% of geographies,51-75% of geographies,26-50% of geographies
60,37095,,Outlying,1.1,29.0,25.8,26.4,34.5,0.0,0.0,Top 25% of geographies,34.5,68.8,69.0,82.6,,96.4,26-50% of geographies,82.6,106.0,4.0,26.0,76.0,28.0,4.0,24.0,,,,,,,,,,,,,,916354.0,5484.0,228870.0,682000.0,174354.0,5484.0,168870.0,,,,,,,,,,,,,,77.9,78.7,72.4,100.0,80.3,Bottom 25% of geographies,24.2,0.0,,0.0,51-75% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
61,37096,,Outlying,1.0,61.0,22.4,22.3,55.6,0.0,100.0,Top 25% of geographies,1.0,78.2,77.4,100.0,100.0,0.0,51-75% of geographies,46.7,338.0,36.0,108.0,194.0,108.0,24.0,82.0,2.0,4.0,,4.0,,2.0,2.0,,,,,,,13525070.0,227810.0,8970958.0,4326302.0,8577334.0,158340.0,8406924.0,12070.0,43278.0,,43278.0,,6420.0,6420.0,,,,,,,71.6,69.1,33.3,100.0,0.0,Bottom 25% of geographies,10.2,15.5,11.3,0.0,Bottom 25% of geographies,51-75% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
62,37097,,Outlying,0.0,0.0,20.4,20.9,,,0.0,Top 25% of geographies,,75.6,75.6,,,,26-50% of geographies,,106.0,4.0,44.0,58.0,42.0,4.0,38.0,,,,,,,,,,,,,,2030632.0,44822.0,804090.0,1181720.0,735532.0,44822.0,690710.0,,,,,,,,,,,,,,68.8,70.6,,,0.0,Bottom 25% of geographies,9.0,,,,Bottom 25% of geographies,,,
63,37098,,Outlying,1.0,63.0,12.6,13.6,0.0,,0.0,51-75% of geographies,-1.8,71.6,75.1,62.2,,100.0,26-50% of geographies,-35.8,124.0,6.0,38.0,80.0,20.0,4.0,16.0,,,,,,,,,,,,,,5706996.0,271922.0,1864138.0,3570936.0,1185724.0,55124.0,1130600.0,,,,,,,,,,,,,,88.4,88.2,55.6,,87.6,26-50% of geographies,7.4,0.0,,13.6,Bottom 25% of geographies,Bottom 25% of geographies,,51-75% of geographies
64,37101,,Outlying,0.0,3.0,7.5,7.5,0.0,,19.4,26-50% of geographies,-100.0,85.6,85.6,,,,51-75% of geographies,,352.0,32.0,118.0,202.0,114.0,24.0,90.0,,,,,,2.0,,2.0,,2.0,,2.0,,15435127.0,909100.0,4247333.0,10278696.0,3069781.0,499584.0,2570197.0,,,,,,7270.0,,7270.0,,51500.0,,51500.0,,83.2,82.7,100.0,,33.1,26-50% of geographies,15.3,33.3,,45.2,26-50% of geographies,51-75% of geographies,,Top 25% of geographies
65,37110,"McMinnville, TN",Central,2.9,942.0,19.7,18.7,33.3,0.9,35.3,Top 25% of geographies,-0.5,68.4,70.4,31.3,68.4,51.8,26-50% of geographies,-23.7,1620.0,186.0,468.0,966.0,440.0,110.0,314.0,16.0,12.0,6.0,6.0,,10.0,2.0,8.0,,6.0,,6.0,,62426186.0,5911514.0,17775979.0,38738696.0,18995700.0,3036650.0,12104471.0,3854580.0,126106.0,87782.0,38324.0,,211816.0,35000.0,176816.0,,300660.0,,300660.0,,81.8,82.5,67.3,69.6,78.8,26-50% of geographies,14.2,9.9,54.1,9.6,Bottom 25% of geographies,26-50% of geographies,51-75% of geographies,26-50% of geographies
66,37115,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,34.3,14158.0,15.0,13.4,12.6,0.0,29.1,51-75% of geographies,-10.5,43.8,54.4,33.1,50.0,31.4,Bottom 25% of geographies,-0.2,2812.0,486.0,686.0,1640.0,232.0,82.0,142.0,8.0,470.0,236.0,228.0,6.0,52.0,16.0,36.0,,26.0,12.0,14.0,,150414345.0,20194014.0,29677709.0,100542622.0,14806133.0,5435988.0,9104918.0,265226.0,8997525.0,4469380.0,4428252.0,99892.0,4260318.0,201962.0,4058356.0,,932586.0,183712.0,748874.0,,85.9,87.0,83.9,92.5,85.5,26-50% of geographies,25.5,24.1,23.8,8.7,51-75% of geographies,51-75% of geographies,26-50% of geographies,26-50% of geographies
67,37118,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0.0,0.0,4.6,4.7,,0.0,,Bottom 25% of geographies,,100.0,100.0,,,,Top 25% of geographies,,40.0,4.0,6.0,30.0,4.0,2.0,2.0,,,,,,,,,,,,,,438364.0,36370.0,121594.0,280400.0,51856.0,11026.0,40830.0,,,,,,,,,,,,,,92.3,92.1,,100.0,,51-75% of geographies,22.2,,100.0,,26-50% of geographies,,Top 25% of geographies,
68,37122,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,6.7,4222.0,4.0,4.2,2.5,0.0,2.9,Bottom 25% of geographies,-10.7,82.7,84.5,61.7,100.0,56.1,51-75% of geographies,-15.0,3830.0,460.0,778.0,2592.0,468.0,176.0,286.0,6.0,100.0,68.0,26.0,6.0,32.0,20.0,8.0,4.0,78.0,22.0,56.0,,159524384.0,18712200.0,31371747.0,109440436.0,23944452.0,11133418.0,12356424.0,454610.0,1583534.0,855114.0,681394.0,47024.0,1771876.0,431152.0,710044.0,630680.0,2021482.0,380434.0,1641048.0,,94.4,94.9,85.2,100.0,94.9,Top 25% of geographies,41.5,49.3,82.0,24.4,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,51-75% of geographies
69,37127,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,14.1,2858.0,9.3,9.1,13.5,24.8,7.8,26-50% of geographies,-7.0,79.1,81.4,63.2,79.1,84.9,51-75% of geographies,-14.0,934.0,118.0,198.0,618.0,80.0,28.0,46.0,6.0,62.0,26.0,36.0,,12.0,10.0,2.0,,26.0,4.0,18.0,4.0,46433632.0,3190910.0,10472155.0,32770567.0,2818296.0,1312188.0,1156412.0,349696.0,1325430.0,520176.0,805256.0,,371982.0,349028.0,22954.0,,885708.0,52740.0,707784.0,125184.0,97.2,97.0,96.6,100.0,100.0,Top 25% of geographies,35.5,48.7,53.9,38.3,51-75% of geographies,Top 25% of geographies,51-75% of geographies,Top 25% of geographies
70,37128,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,13.4,9260.0,5.4,4.9,6.6,3.0,14.1,Bottom 25% of geographies,5.9,67.3,68.9,66.8,53.1,63.5,26-50% of geographies,28.2,3192.0,594.0,730.0,1868.0,342.0,150.0,186.0,6.0,364.0,186.0,174.0,4.0,66.0,28.0,36.0,2.0,56.0,32.0,22.0,2.0,88984130.0,11017706.0,20423124.0,57543303.0,7026350.0,2340800.0,4659612.0,25940.0,6401167.0,3099600.0,3258876.0,42690.0,1461235.0,460764.0,962806.0,37664.0,1425098.0,679338.0,713961.0,31800.0,96.0,97.1,91.8,100.0,93.8,Top 25% of geographies,39.9,44.3,39.7,33.5,Top 25% of geographies,Top 25% of geographies,26-50% of geographies,Top 25% of geographies
71,37129,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,12.1,7186.0,8.3,7.4,14.6,7.0,6.0,26-50% of geographies,5.2,69.4,76.6,38.8,31.9,65.4,26-50% of geographies,-6.3,4398.0,540.0,1012.0,2846.0,526.0,196.0,320.0,10.0,186.0,80.0,106.0,,40.0,4.0,34.0,2.0,88.0,12.0,52.0,24.0,292045180.0,14133908.0,74358523.0,203552750.0,43600246.0,7491586.0,35054092.0,1054570.0,3943215.0,1130462.0,2812754.0,,1293522.0,48208.0,1012920.0,232396.0,4323042.0,509738.0,2905040.0,908264.0,94.2,95.2,86.1,96.9,95.7,Top 25% of geographies,36.9,38.6,60.4,15.1,Top 25% of geographies,Top 25% of geographies,51-75% of geographies,51-75% of geographies
72,37130,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,20.4,12071.0,18.2,16.4,25.9,16.3,24.1,Top 25% of geographies,-15.7,44.5,53.9,18.3,68.5,18.0,Bottom 25% of geographies,-4.9,3474.0,548.0,788.0,2138.0,368.0,118.0,244.0,6.0,386.0,218.0,158.0,10.0,28.0,14.0,12.0,2.0,58.0,18.0,32.0,8.0,155168400.0,12981728.0,37583544.0,104603130.0,20029319.0,4339126.0,15409110.0,281086.0,5866828.0,3094380.0,2618948.0,153500.0,1140760.0,218726.0,434054.0,487980.0,1792093.0,624446.0,836994.0,330654.0,87.3,89.0,80.4,94.8,92.1,26-50% of geographies,37.3,34.0,53.3,11.6,Top 25% of geographies,Top 25% of geographies,51-75% of geographies,26-50% of geographies
73,37132,,Outlying,29.5,785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,,,Bottom 25% of geographies,Top 25% of geographies,,
74,37134,,Outlying,0.4,12.0,12.4,11.7,0.0,0.0,17.9,51-75% of geographies,-19.4,78.4,77.9,,,100.0,51-75% of geographies,,98.0,4.0,28.0,66.0,20.0,2.0,18.0,,,,,,,,,,4.0,2.0,2.0,,4068300.0,98480.0,1714118.0,2255702.0,736548.0,63096.0,673452.0,,,,,,,,,,60584.0,35384.0,25200.0,,88.5,87.6,100.0,0.0,100.0,51-75% of geographies,10.5,0.0,0.0,69.2,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Top 25% of geographies
75,37135,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,7.2,1518.0,0.8,0.9,0.0,0.0,1.4,Bottom 25% of geographies,-10.1,94.0,94.4,99.1,99.9,77.9,Top 25% of geographies,16.7,1282.0,118.0,266.0,898.0,170.0,48.0,114.0,8.0,42.0,14.0,26.0,2.0,14.0,6.0,6.0,2.0,18.0,4.0,12.0,2.0,48688542.0,1917030.0,12134882.0,34636630.0,4059662.0,972716.0,2988076.0,98868.0,947544.0,136776.0,770768.0,40000.0,956118.0,80668.0,588120.0,287330.0,732862.0,66200.0,498762.0,167900.0,99.0,99.1,100.0,100.0,100.0,Top 25% of geographies,70.5,59.3,40.8,47.3,Top 25% of geographies,Top 25% of geographies,26-50% of geographies,Top 25% of geographies
76,37137,,Outlying,4.0,98.0,15.5,16.8,6.3,0.0,0.0,51-75% of geographies,-93.7,88.4,87.6,99.1,99.9,99.9,Top 25% of geographies,99.1,62.0,10.0,10.0,42.0,8.0,,6.0,2.0,,,,,,,,,,,,,857506.0,35402.0,150744.0,671362.0,117696.0,,76906.0,40790.0,,,,,,,,,,,,,70.0,66.1,95.5,100.0,100.0,Bottom 25% of geographies,9.8,0.0,100.0,100.0,Bottom 25% of geographies,Bottom 25% of geographies,Top 25% of geographies,Top 25% of geographies
77,37138,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,10.5,2541.0,7.8,8.1,4.3,4.9,20.6,26-50% of geographies,-21.3,79.4,80.4,75.5,79.4,74.8,51-75% of geographies,3.8,1354.0,162.0,294.0,898.0,174.0,60.0,114.0,,72.0,28.0,40.0,4.0,8.0,,8.0,,26.0,2.0,20.0,4.0,52025603.0,5352726.0,12670706.0,34002172.0,7868715.0,3257916.0,4610798.0,,1653394.0,414308.0,1195342.0,43744.0,74516.0,,74516.0,,1518730.0,17284.0,1474606.0,26840.0,92.1,92.2,91.9,100.0,90.2,51-75% of geographies,37.6,32.2,64.8,25.8,Top 25% of geographies,51-75% of geographies,51-75% of geographies,51-75% of geographies
78,37140,,Outlying,41.6,712.0,9.5,9.5,,,,26-50% of geographies,,98.8,98.8,,,,Top 25% of geographies,,8.0,,2.0,6.0,2.0,,2.0,,,,,,,,,,,,,,669330.0,,5264.0,664066.0,5264.0,,5264.0,,,,,,,,,,,,,,86.4,86.4,,,,26-50% of geographies,13.5,3.1,,0.0,Bottom 25% of geographies,26-50% of geographies,,Bottom 25% of geographies
79,37141,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,4.8,60.0,10.8,11.5,0.0,,100.0,51-75% of geographies,-11.8,90.9,91.3,65.6,,0.0,Top 25% of geographies,16.2,62.0,6.0,24.0,32.0,20.0,4.0,14.0,2.0,,,,,,,,,2.0,,2.0,,956422.0,35440.0,440151.0,480830.0,386564.0,26670.0,334892.0,25000.0,,,,,,,,,32766.0,,32766.0,,76.7,75.2,100.0,,100.0,Bottom 25% of geographies,15.1,9.7,,0.0,26-50% of geographies,26-50% of geographies,,Bottom 25% of geographies
80,37142,"Clarksville, TN-KY",Central,0.5,11.0,11.3,10.6,100.0,100.0,11.6,51-75% of geographies,100.0,84.7,85.9,,,71.7,51-75% of geographies,,78.0,12.0,24.0,42.0,20.0,4.0,16.0,,,,,,,,,,,,,,1738574.0,450012.0,590114.0,698448.0,464456.0,116714.0,347742.0,,,,,,,,,,,,,,72.6,72.1,,,100.0,Bottom 25% of geographies,24.7,0.0,0.0,0.0,51-75% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
81,37143,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0.6,25.0,4.2,4.3,0.0,,0.0,Bottom 25% of geographies,-7.0,86.3,85.8,100.0,,100.0,Top 25% of geographies,0.0,166.0,12.0,26.0,128.0,26.0,10.0,16.0,,2.0,,2.0,,,,,,,,,,5421827.0,118926.0,731572.0,4571330.0,753308.0,95530.0,657780.0,,30000.0,,30000.0,,,,,,,,,,86.8,86.4,100.0,,100.0,26-50% of geographies,25.4,30.8,,40.0,51-75% of geographies,51-75% of geographies,,Top 25% of geographies
82,37144,,Outlying,1.7,59.0,9.3,8.4,15.3,0.0,0.0,26-50% of geographies,-4.1,89.8,91.5,65.0,89.8,100.0,Top 25% of geographies,-22.5,362.0,10.0,62.0,290.0,42.0,4.0,38.0,,4.0,,4.0,,,,,,2.0,,2.0,,4381141.0,111886.0,948702.0,3320552.0,634002.0,26890.0,607112.0,,58290.0,,58290.0,,,,,,40000.0,,40000.0,,79.7,78.9,91.5,100.0,100.0,Bottom 25% of geographies,15.4,0.0,66.7,,26-50% of geographies,Bottom 25% of geographies,51-75% of geographies,
83,37145,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0.0,0.0,18.4,14.0,,,0.0,Top 25% of geographies,,85.5,85.7,,,0.0,51-75% of geographies,,174.0,8.0,30.0,136.0,32.0,6.0,24.0,2.0,,,,,,,,,,,,,2011566.0,73630.0,323033.0,1614904.0,339312.0,62660.0,273274.0,3378.0,,,,,,,,,,,,,91.1,90.5,,,91.9,51-75% of geographies,12.8,,,0.0,Bottom 25% of geographies,,,Bottom 25% of geographies
